sentence,page,x_coord,y_coord,doc_name,embedding_index
used worldwide included,1,28.08,548.5899999999999,Datasheet_QSense-Air,5704
ensures an increased,1,28.08,560.8299999999999,Datasheet_QSense-Air,5705
data reliability and guarantees a reliable,1,28.08,560.8299999999999,Datasheet_QSense-Air,5706
"Low power consumption (typically 2.75W), analysis of your situation.",1,28.08,569.23,Datasheet_QSense-Air,5707
optional with solar,1,341.71,581.47,Datasheet_QSense-Air,5708
The measurement performance of our QSense,1,28.08,591.1899999999999,Datasheet_QSense-Air,5709
Compact design & easy to deploy in the field advanced algorithms that enable parts per billion (ppb),1,28.08,599.5899999999999,Datasheet_QSense-Air,5710
"measurements by using electrochemical sensor (only for CO), Easy integration & open API",1,28.08,615.67,Datasheet_QSense-Air,5711
"semiconductors, optics and analog sensors",1,28.08,627.79,Datasheet_QSense-Air,5712
No need for costly gas sampling and compensate the impact of ambient conditions and aging on the,1,28.08,636.0699999999999,Datasheet_QSense-Air,5713
equipment sensor elements and remove the need,1,28.08,648.31,Datasheet_QSense-Air,5714
for costly gas sampling,1,28.08,648.31,Datasheet_QSense-Air,5715
and maintenance equipment.,1,28.08,664.51,Datasheet_QSense-Air,5716
Our compact and lightweight,1,28.08,682.65,Datasheet_QSense-Air,5717
Air is specifically designed,1,28.08,682.65,Datasheet_QSense-Air,5718
"for environmental quality monitoring networks in urban areas,",1,28.08,694.89,Datasheet_QSense-Air,5719
"road networks, or around industrial sites and",1,28.08,707.13,Datasheet_QSense-Air,5720
"Thanks to its simple wall/pole fixing system, it is ideally",1,28.08,719.37,Datasheet_QSense-Air,5721
suited for deployment even in large environmental quality,1,28.08,731.49,Datasheet_QSense-Air,5722
It fits discreetly into your environment and ensures,1,28.08,743.73,Datasheet_QSense-Air,5723
you a constant control of your environmental quality.,1,28.08,752.97,Datasheet_QSense-Air,5724
Ready to use with,1,28.08,752.97,Datasheet_QSense-Air,5725
TECHNICAL DATA n,2,27.96,46.25999999999999,Datasheet_QSense-Air,5726
Measurement Performance Particulate Matter Measurement Performance,2,32.4,97.8284,Datasheet_QSense-Air,5727
"Accuracy Particulates counter channel PM1, PM2.5, PM10",2,32.4,110.26999999999998,Datasheet_QSense-Air,5728
NO2 0 to 500 ppb 2 ppb ± 15 ppb Particulates diameter range,2,32.4,122.64487999999994,Datasheet_QSense-Air,5729
O3 0 to 500 ppb 2 ppb ± 15 ppb Measurement range,2,32.4,135.08000000000004,Datasheet_QSense-Air,5730
"0 to 1,000 µg/m3",2,32.4,135.08000000000004,Datasheet_QSense-Air,5731
"VOC 0 to 1,000 ppb 5 ppb ± 30 ppb Sampling time 1000",2,32.4,147.95000000000005,Datasheet_QSense-Air,5732
CO 0.25 to 10 mg/m³ 0.01 µg/m³ ± 0.2 µg/m³,2,32.4,160.3248799999999,Datasheet_QSense-Air,5733
Resolution 0.5 µg/m³,2,32.4,160.3248799999999,Datasheet_QSense-Air,5734
"CO2 0 to 5,000 ppm 1 ppm ± 50 ppm Accuracy ± 10 µg/m³",2,32.4,172.8048799999999,Datasheet_QSense-Air,5735
Measurement Performance,2,32.4,211.18999999999997,Datasheet_QSense-Air,5736
Measurement Performance Weather,2,34.32,225.5,Datasheet_QSense-Air,5737
Accuracy Parameter 64dB signal-to-noise ratio (low,2,34.32,225.5,Datasheet_QSense-Air,5738
Ratio distortion digital microphone) 20 to 80% RH: ±3.5% RH Humidity 0 to 100% 0.1% 0 to 100% RH: ±5% RH Omnidirectional Sensitivity -26dBFS ±3dB 15 to 40 °C: ±0.5 °C Temperature -40 to +125 °C 0.1 °C 0 to 60 °C: ±1 °C,2,34.32,225.5,Datasheet_QSense-Air,5739
Temperature range -40 to +85 °C,2,34.32,225.5,Datasheet_QSense-Air,5740
Sensor dimensions 30.48mm * 35.56mm,2,34.32,292.46000000000004,Datasheet_QSense-Air,5741
"to 1,260 hPa 0.1 hPa 0 to 80 °C:",2,34.32,292.46000000000004,Datasheet_QSense-Air,5742
100% Dry: 100pF capacitance Sensitivity 100% Wet: >550pF capacitance,2,84.264,309.02,Datasheet_QSense-Air,5743
PRF max GPRS/LTE LTE category M1 / NB1,2,32.4,358.46,Datasheet_QSense-Air,5744
Class 4 (33 dBm) for GSM/E-GSM bands 2G GMSK Class 1 (30 dBm) for DCS/PCS bands,2,167.3,371.08,Datasheet_QSense-Air,5745
Class E2 (27 dBm) for GSM/E-GSM bands 2G 8-PSK Class E2 (,2,167.3,393.4,Datasheet_QSense-Air,5746
Data Rate GPRS/LTE LTE category M1,2,32.4,415.72,Datasheet_QSense-Air,5747
"UL, up to 300 kb/s DL",2,32.4,415.72,Datasheet_QSense-Air,5748
"to 62.5 kb/s UL, up to 27.2 kb/s DL",2,167.3,428.32,Datasheet_QSense-Air,5749
multi-slot class 336 Up,2,167.3,440.8,Datasheet_QSense-Air,5750
"to 85.6 kb/s UL, up to 107 kb/s DL",2,167.3,440.8,Datasheet_QSense-Air,5751
EGPRS multi-slot class 336,2,167.3,453.4,Datasheet_QSense-Air,5752
"to 236.8 kb/s UL,",2,167.3,453.4,Datasheet_QSense-Air,5753
up to 296.0 kb/s DL,2,167.3,453.4,Datasheet_QSense-Air,5754
Receiver sensitivity GPRS/LTE,2,32.4,466.0,Datasheet_QSense-Air,5755
category M1 -105 dBm to -107.5 dBm,2,32.4,466.0,Datasheet_QSense-Air,5756
RF -109 dBm for GSM/E-GSM/ DCS/PCS bands,2,167.3,491.08,Datasheet_QSense-Air,5757
Maximum GNSS Sensibility GPS:,2,32.4,503.68,Datasheet_QSense-Air,5758
-166 dBm BEIDOU: -160 dBm,2,32.4,503.68,Datasheet_QSense-Air,5759
-166 dBm GALILEO: -159 dBm,2,167.3,513.4,Datasheet_QSense-Air,5760
Mechanical & Operating,2,32.4,565.9084,Datasheet_QSense-Air,5761
Operating temperature,2,32.4,578.23,Datasheet_QSense-Air,5762
CO and CO2: 0 to 50 °C,2,138.98,587.9499999999999,Datasheet_QSense-Air,5763
Operating humidity,2,32.4,600.55,Datasheet_QSense-Air,5764
No CO and no CO2:,2,32.4,600.55,Datasheet_QSense-Air,5765
Installation height,2,32.4,622.87,Datasheet_QSense-Air,5766
"rating IP65, IK8",2,32.4,635.47,Datasheet_QSense-Air,5767
", 2G (GPRS), 4G (LTE category",2,138.98,660.55,Datasheet_QSense-Air,5768
"Data transmission M1), 5G (pre-orderable), optical fiber",2,32.4,670.39,Datasheet_QSense-Air,5769
connection (optional),2,138.98,680.13,Datasheet_QSense-Air,5770
DC Input: 5 to 16V (typical: 12V),2,138.98,705.2099999999999,Datasheet_QSense-Air,5771
Operating voltage PoE,2,32.4,715.05,Datasheet_QSense-Air,5772
Solar panel & battery (optional),2,138.98,724.77,Datasheet_QSense-Air,5773
"Power consumption 2.75W, 10W max (GPRS peak)",2,32.4,737.37,Datasheet_QSense-Air,5774
Protégez vos sites ainsi que vos équipes et anticipez,1,106.7727,156.39434999999992,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5775
les risques accidentogènes,1,116.9753,178.45714999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5776
grâce aux pouvoirs de,1,116.9753,178.45714999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5777
l’Intelligence Artificielle,1,209.7729,200.51995,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5778
Un appui considérable à la PROTECTION DES OPÉRATEURS Un soutien de taille à la PRÉVENTION DES RISQUES,2,73.6938,67.69679999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5779
Les systèmes de vidéoprotection en industrie sécurité des individus et à leur environnement.,2,73.6938,109.2727,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5780
"Malgré la mise en place de mesures de sécurité Autonome, NeuroFactory Protect veillera en",2,73.6938,109.2727,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5781
"permettent une vigilance accrue des zones Des alertes personnalisées pourront également approfondies (procédures strictes, formations continu sur les objets / zones / situations à",2,73.6938,122.47269999999992,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5782
; ils sont donc d’une aide précieuse.,2,73.6938,135.67269999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5783
"être mises en place afin d’être notifié dès lors régulières, maintenance et remise à niveau risques* identifiés au préalable et notifiera",2,73.6938,135.67269999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5784
"Néanmoins, la coordination entre responsables qu’un événement accidentogène aura été des équipements, signalisations, etc.), le les responsables de sécurité en cas de danger",2,73.6938,148.8727,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5785
"et équipes d’exploitation s’avère détecté par une ou plusieurs caméras du risque 0 en industrie, comme partout ailleurs, pouvant survenir",2,73.6938,162.07269999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5786
parfois complexe en raison des multiples réseau,2,73.6938,175.27279999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5787
dangers inhérents à l’environnement industriel.,2,73.6938,188.4728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5788
Objets / zones / situations à risques* : non port,2,73.6938,188.4728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5789
"Un manque d’attention pourrait donc très vite Ces remontées d’informations, Pourtant, offrir à ses salariés un environnement d’un équipement de protection individuelle (EPI),",2,73.6938,201.67279999999997,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5790
devenir fatal...,2,73.6938,214.8728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5791
"à la fois qualifiées et de travail sain et sans danger demeure capital approche d’une zone de circulation dangereuse,",2,73.6938,214.8728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5792
", permettront afin de préserver leur santé et leur bien-être !",2,323.2354,228.07269999999997,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5793
"mauvaise manipulation / posture, fuite, départ",2,323.2354,228.07269999999997,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5794
"Préservez la sécurité de vos équipes aux responsables de d’incendie, travailleur isolé, etc.",2,73.6938,241.2728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5795
sécurité de prendre des Anticipez tous les dangers grâce grâce à la puissance de NeuroFactory,2,73.6938,254.4728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5796
décisions sans délai,2,323.2354,267.67279999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5797
à la puissance de NeuroFactory Protect !,2,73.6938,275.131,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5798
quant à l’intervention,2,73.6938,275.131,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5799
équipes d’exploitation Protect !,2,323.2354,294.07269999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5800
Doté d’un système de détection des risques en (vigilance collective),2,73.6938,307.2728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5801
"temps réel, NeuroFactory Protect identifiera ou secours en cas d’atteinte",2,73.6938,320.4728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5802
", toute situation anormale (chute, l’intégrité physique d’une personne.",2,73.6938,333.67279999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5803
"collision, intrusion, etc.) portant atteinte",2,73.6938,348.0728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5804
"Un opérateur en train d’accomplir sa tâche quotidienne perd tout à coup l’équilibre et chute de son poste de Un membre du personnel de chantier a oublié de porter son casque de protection, mettant en péril sa",2,107.0079,410.213,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5805
"travail, entraînant son immobilisation au sol.",2,107.0079,424.213,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5806
Il est donc nécessaire d’y remédier rapidement afin d’éviter une situation grave de conséquences.,2,107.0079,424.213,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5807
La personne Les règles de L’accident est capté par Le responsable de Les premiers soins La situation d’intérêt,2,99.16,539.0984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5808
Les règles de Le non-port du casque Le responsable de L’opérateur,2,99.16,539.0984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5809
d’intérêt est un déclenchement de l’une des caméras du sécurité est aussitôt peuvent d’ores et est un non-port de déclenchement de de protection est capté sécurité est aussitôt remet son casque ;,2,94.1961,548.6984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5810
opérateur qui chute l’alerte en temps réseau ;,2,85.8881,558.2984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5811
la séquence notifié et alerte déjà être apportés casque de protection l’alerte en temps par l’une des caméras notifié et alerte le danger est,2,85.8881,558.2984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5812
de son poste de réel,2,92.9201,567.8984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5813
ont été saisies vidéo,2,92.9201,567.8984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5814
correspondante immédiatement les à l’opérateur blessé (EPI) réel ont été saisies du réseau ;,2,92.9201,567.8984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5815
la séquence immédiatement désormais écarté,2,92.9201,567.8984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5816
travail au préalable par est envoyée pour secours en attendant sa au préalable par vidéo correspondante l’opérateur,2,110.4398,577.4984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5817
analyse prise en charge l’opérateur est envoyée,2,197.4081,587.0984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5818
via l’interface de médicale via l’interface de analyse,2,187.2924,596.6984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5819
NeuroFactory Protect,2,177.9644,606.2984,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5820
NeuroFactory Protect permet donc de veiller sur vos équipes NeuroFactory Protect contribue donc à une gestion des risques optimale,2,157.3228,652.2007,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5821
d’exploitation tout en réduisant drastiquement les risques (intervention précoce) et réduit largement toute probabilité,2,157.3228,667.4247,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5822
accidentogènes liés à leur environnement de travail.,2,157.3228,682.6487,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5823
/ d’incident majeur.,2,157.3228,682.6487,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5824
NeuroFactory Protect est une solution française d’,2,148.8189,735.3338,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5825
vidéo intelligente,2,148.8189,735.3338,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5826
conçue pour assister et soulager les responsables de sécurité dans leurs,2,148.8189,752.3338,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5827
"missions quotidiennes, notamment en termes de protection des opérateurs,",2,148.8189,769.3338,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5828
de prévention des risques et de sécurisation de sites industriels,2,148.8189,786.3338,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5829
LE SAVIEZ-VOUS ?,3,660.0331,41.60268899999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5830
Une aide remarquable à la SÉCURISATION DE VOTRE SITE INDUSTRIEL,3,70.8661,67.69679999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5831
Pour améliorer davantage la sécurité de votre site industriel,3,651.1571,80.73940000000005,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5832
NeuroFactory Protect,3,651.1571,95.73940000000005,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5833
"offre aux responsables de sécurité,",3,651.1571,95.73940000000005,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5834
La sécurité périmétrique est une préoccupation le caractère de ces intrusions (alerte qualifiée).,3,70.0649,109.27279999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5835
la fonctionnalité de comptabilisation des flux de,3,70.0649,109.27279999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5836
"pour de nombreuses industries, visant Cela permet aux responsables sécurité ou aux personnes (gestion d’affluence).",3,70.0649,122.4728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5837
à protéger non seulement les individus mais sociétés de gardiennage – en cas de délégation,3,70.0649,135.67279999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5838
également l’infrastructure en elle-même.,3,70.0649,148.87279999999998,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5839
de votre système de sécurité – de pouvoir réagir Cette option permet une surveillance précise du nombre,3,70.0649,148.87279999999998,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5840
"Dans cette optique, les caméras revêtent une instantanément.",3,70.0649,162.07269999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5841
"d’individus présents sur le site à tout moment, facilitant 3.",3,70.0649,162.07269999999994,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5842
importance capitale,3,70.0649,175.27279999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5843
afin de prévenir toute ainsi la gestion des entrées / sorties,3,70.0649,175.27279999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5844
tout en instaurant des 4.,3,70.0649,175.27279999999996,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5845
"tentative d’intrusion illégitime et par corollaire, 6.",3,70.0649,185.927375,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5846
"En assurant une surveillance proactive, mesures appropriées pour assurer la sécurité et le bien-",3,324.2933,191.6499,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5847
toute action malveillante,3,70.0649,201.67279999999997,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5848
NeuroFactory Protect contribue donc à la sécurité être des salariés de votre infrastructure.,3,324.2933,204.6499,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5849
"de votre industrie, offrant une protection",3,324.2933,221.2728,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5850
Protégez votre site industriel grâce à la Par ailleurs,3,70.0649,230.4448,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5851
", NeuroFactory Protect propose également la contre les menaces extérieures (vol de matériel,",3,70.0649,230.4448,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5852
détection instantanée de tout type de véhicule stationné devant puissance de NeuroFactory Protect !,3,70.0649,243.6499,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5853
"actes de sabotage, etc.) qui pourraient mettre en",3,70.0649,243.6499,Dépliant - Neurofactory Protect - FR DIGI_NEURONALYS,5854
